Column1,name,minutes,ingredients,n_ingredients,ingredients_clean_processed,type,fat,carbohydrates,fibres,protein,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B6,vitamin_B12,vitamin_B3,vitamin_B9,vitamin_B5,vitamin_C,vitamin_D,vitamin_E,potassium,sodium,calcium,magnesium,iron,zinc,selenium
5483,oatmeal cookies  vegan,25,"rolled oats, water, whole wheat flour, olive oil, sesame butter, demerara sugar, raisins, applesauce",8,rolled oats water whole wheat flour olive oil sesame butter demerara sugar raisins applesauce,snacks,23.25,9,11.88,8.25,0.42,14.25,3.25,5.62,0,2.5,3.62,4.12,0.88,0,18.67,2.75,5.88,1.88,12.25,13.48,7.38,0.75
6355,raw almond herb cheese,6,"ground almonds, water, green onion, lemon juice, nutritional yeast, sea salt, basil, thyme",8,ground almonds water green onion lemon juice nutritional yeast sea salt basil thyme,snacks,23.12,1.75,8.62,8.25,11.5,5.62,15.5,6,0,4.62,6.5,2.25,14.62,0,31.25,4.75,16.71,11.13,13.62,24.76,8.26,0.5
3270,garlic herb pita toasts,20,"pita bread rounds, extra virgin olive oil, fresh flat-leaf parsley, fresh chives, fresh garlic cloves, coarse salt",6,pita bread rounds extra virgin olive oil fresh flat leaf parsley fresh chives fresh garlic cloves coarse salt,snacks,29.67,5.33,10.83,8.17,15.72,10.33,9.17,20.5,0,5.83,16,4.5,47.83,0,29.05,7.17,37.11,7.51,8.17,20.9,6.68,0.83
1775,chocolate chip vegan cookies  for non vegans too,20,"oats, flour, white sugar, vegan margarine, cinnamon, baking soda, chocolate chips, bananas",8,oats flour white sugar vegan margarine cinnamon baking soda chocolate chips bananas,snacks,14.82,9.51,9.76,8.09,5.1,14.47,3.71,7.5,0,3.03,3.92,4.29,1.75,1.04,9.33,3.74,0.18,1.81,12.9,8.18,7.53,0.78
7466,spicy popcorn,6,"habanero, vegetable oil, popcorn",3,habanero vegetable oil popcorn,snacks,4.67,8.33,16.67,8,0.33,6.67,6,4.67,0,5.67,2.67,2.33,0,0,30.67,2.67,0,0.33,11.67,6,7,0
436,asian sunflower seed spread,20,"sunflower seeds, poppy seed, sesame seeds, lemon, juice of, garlic cloves, fresh ginger, soy sauce, tahini, mirin",9,sunflower seeds poppy seed sesame seeds lemon juice garlic cloves fresh ginger soy sauce tahini mirin,snacks,20.74,1.41,5,7.93,0,19.33,5.44,21.41,0,9.22,9.19,3.63,10.11,0,32.78,4.19,13.67,1.78,14,5.37,9.41,1.81
8868,vegan fruit butter bars,35,"whole wheat pastry flour, quick-cooking rolled oats, unbleached cane sugar, baking soda, salt, maple syrup, canola oil, fruit butter",8,whole wheat pastry flour quick cooking rolled oats unbleached cane sugar baking soda salt maple syrup canola oil fruit butter,snacks,3.69,15.19,8.75,7.75,0,14,8.75,5.12,0,2.5,3.12,3.94,0.62,0,2.38,3.06,16.39,1.51,12.25,6.64,9.26,0.81
8674,vegan almond biscotti,75,"whole wheat pastry flour, all-purpose flour, baking powder, salt, unbleached cane sugar, unsweetened applesauce, vegetable oil, vanilla extract, almond extract, almonds",10,whole wheat pastry flour purpose flour baking powder salt unbleached cane sugar unsweetened applesauce vegetable oil vanilla extract almond extract almonds,snacks,18,5.5,5.8,7.7,0,4.2,9.1,2.6,0,2.7,3,1.9,0.7,0,23.3,2.6,13.07,2.8,9.3,3.66,6,1
1773,chocolate chip oatmeal vegan cookies,23,"whole wheat flour, sugar, baking powder, baking soda, soymilk, canola oil, vanilla, old fashioned oats, semisweet vegan chocolate chips",9,whole wheat flour sugar baking powder baking soda soymilk canola oil vanilla old fashioned oats semisweet vegan chocolate chips,snacks,4.33,7.67,7.44,7.56,0.67,12.44,4.78,4.67,0,2.11,2.89,4,0.11,0,2,2.56,0.33,2.11,10.56,5.5,6.89,0.89
313,apple cinnamon bread raw vegan,750,"flax seeds, almonds, raisins, apples, vanilla, cinnamon, sea salt",7,flax seeds almonds raisins apples vanilla cinnamon sea salt,snacks,25.08,1.3,6.58,7.49,0.01,2.49,12.38,1.71,0,2.51,3.29,1.43,1,0,32.86,3.09,18.68,4.74,11.27,5.11,6.19,0.61
3839,hummus,15,"chickpeas, tahini, lemons, garlic cloves, olive oil, salt",6,chickpeas tahini lemons garlic cloves olive oil salt,snacks,28.5,3.83,12.67,7.33,1.56,8.5,3.67,17.33,0,3.33,6.17,3.17,16.33,0,23.89,4.33,32.44,3.51,6.33,15.24,4.51,0
246,sunflower spelt bread,90,"water, amaranth, sea salt, sunflower seeds, spelt flour, cornmeal, baking powder, baking soda, soymilk, olive oil, apple cider vinegar, maple syrup",12,water amaranth sea salt sunflower seeds spelt flour cornmeal baking powder baking soda soymilk olive oil apple cider vinegar maple syrup,snacks,29.79,7.46,6.17,7.08,0.78,15.08,8.5,9.83,0,7,7.58,3.21,1.17,0,35.53,3.05,15.1,2.92,11.34,9,9.51,2.04
4690,pickled garlic in soy sauce,30270,"garlic, soy sauce, sugar, rice vinegar, salt",5,garlic soy sauce sugar rice vinegar salt,snacks,1.13,12.33,3,6.87,0,9.8,3.6,20.33,0,10.8,1.33,4.93,6.4,0,0,3.74,50.74,2.22,5.02,3.2,6.56,0.07
1015,black forest pumpernickel bread machine  loaf,190,"warm water, molasses, canola oil, bread flour, rye flour, whole wheat flour, salt, cocoa powder, caraway seeds, active dry yeast",10,warm water molasses canola oil bread flour rye flour whole wheat flour salt cocoa powder caraway seeds active dry yeast,snacks,6.1,6.05,8.25,6.65,0.5,5.25,3.65,2.8,0,3.1,2.05,2.4,0,0,0.9,5.15,17.52,3.45,11.55,9.71,7.4,1.1
8707,vegan banana biscuits,30,"bananas, soymilk, canola oil, unbleached white flour, baking powder",5,bananas soymilk canola oil unbleached white flour baking powder,snacks,3.4,7.4,4.6,6.6,1.4,6.4,5.2,7.2,0,3.2,3.2,3.8,3,0,1.2,3.8,0.6,2.8,5.6,3.2,5,1.6
8332,tofu boursin,30,"firm tofu, vegan mayonnaise, umeboshi plum paste, dried basil, dried marjoram, dried thyme, garlic, pepper, ground rosemary",9,firm tofu vegan mayonnaise umeboshi plum paste dried basil dried marjoram dried thyme garlic pepper ground rosemary,snacks,34.33,2.56,5.44,6.56,11.33,6.56,7.44,14.44,0,3.33,3.89,2.89,9,0.22,44.78,3.89,3.56,11.44,7.22,26.22,6.33,0
8857,vegan focaccia,105,"warm water, olive oil, white flour, fresh yeast, salt, fresh tomatoes, garlic cloves",7,warm water olive oil white flour fresh yeast salt fresh tomatoes garlic cloves,snacks,23.57,5.43,7.29,6.29,1.33,7.43,2.57,15.86,0,3.14,2.14,3.57,7.86,0,19.9,3.14,25.52,2.01,4.14,11.49,4.01,0.86
3920,hot for hummus,30,"chickpeas, lemon juice, tahini, harissa, garlic cloves, fresh parsley leaves, salt, water",8,chickpeas lemon juice tahini harissa garlic cloves fresh parsley leaves salt water,snacks,2.12,3.5,8.75,6.25,7.63,8.5,6.25,14.88,0,4,10.38,3.25,39.5,0,5.75,6.12,18.96,4.38,6.62,9.26,4.63,0
2472,delightful date squares,70,"water, pitted dates, salt, rolled oats, flour, dry sweetener, baking powder, baking soda, cinnamon, vegan margarine, oil",11,water pitted dates salt rolled oats flour dry sweetener baking powder baking soda cinnamon vegan margarine oil,snacks,10.87,6.92,8.64,6.16,3.62,10.61,2.88,4.45,0,2.75,2.85,3.76,0.09,0.76,6.79,3.36,12.01,1.78,10.2,7.46,5.66,0.57
3744,healthy iced mocha,45,"coffee, nonfat milk, sugar substitute, hot cocoa, peppermint extract, ice",6,coffee nonfat milk sugar substitute hot cocoa peppermint extract ice,snacks,2.17,6.83,12.33,6,2.5,2.5,9.67,1.33,0,32.17,6.5,2.67,5.67,0,7.17,20,1.33,8.33,23.17,15.42,4.33,0.33
2767,eggless  milkless chocolate muffins,45,"all-purpose flour, white sugar, unsweetened cocoa powder, vegetable oil, water, baking soda, salt, vanilla extract",8,purpose flour white sugar unsweetened cocoa powder vegetable oil water baking soda salt vanilla extract,snacks,5.75,6.12,8.81,5.94,0,3.94,2.88,2.38,0,2.62,1.69,2.25,0,0,0.75,3.62,16.39,0.82,10.12,7.14,6.69,0.75
5252,mum s rice and nut loaf,70,"cooked rice, walnuts, tomato puree, onions, cracker crumb, oil, sage, celery, parsley, salt, pepper",11,cooked rice walnuts tomato puree onions cracker crumb oil sage celery parsley salt pepper,snacks,21.64,4.09,6.09,5.82,8.82,10,4.64,8.64,0,6.82,9.09,4.82,21.18,0,7.09,5.09,12.79,6.46,9,8.65,7.19,0.18
6531,rich  but low cal  vegan hot chocolate,6,"soymilk, water, cocoa powder, sugar, cinnamon",5,soymilk water cocoa powder sugar cinnamon,snacks,10.51,5.02,11.71,5.78,1.22,1.78,7.33,1.4,0,2.51,1.7,3,0.2,0,0.8,5.72,0.72,4.73,13.98,11.33,8.35,0.45
3962,huhi la smoothie,10,"ice cubes, soft tofu, strawberries, guava juice, banana, pineapple juice, pineapple",7,ice cubes soft tofu strawberries guava juice banana pineapple juice pineapple,snacks,3.43,3.71,4.57,5.29,0.29,3.57,2.14,5.43,0,2.14,4.43,2,19.43,0,3.43,4,0.14,3.57,6.71,4.14,3.57,0
4586,lime and chili pita chips,15,"pita breads, extra virgin olive oil, lime, zest of, chili flakes",4,pita breads extra virgin olive oil lime zest chili flakes,snacks,43,4.5,8.25,5.25,2.08,4.75,2.25,2.75,0,2.75,2,1.75,0,0,32.83,1,22,2.75,4.25,16.83,4,1.25
1860,cinnamon apple crisp,75,"apples, lemon, juice of, arrowroot, cinnamon, nutmeg, allspice, clove, pure maple syrup, rolled oats, all-purpose flour, salt, canola oil, vanilla",13,apples lemon juice arrowroot cinnamon nutmeg allspice clove pure maple syrup rolled oats purpose flour salt canola oil vanilla,snacks,2.54,8.35,6.77,5.03,0.01,9.18,5.67,3.69,0,1.81,2.54,2.73,5.38,0,2.31,2.47,10.1,1.55,8.07,5.33,5.95,0.52
7379,spiced yam mash,30,"yams, coconut milk, cooking oil, brown sugar, ginger, garlic clove, curry paste",7,yams coconut milk cooking oil brown sugar ginger garlic clove curry paste,snacks,29.43,5,5.71,4.86,0.86,4.29,4,13.86,0,2.14,2.57,3,5.14,0,1.86,4.43,1,2.86,5.43,6.64,4.43,2
4781,maple cupcakes,30,"soymilk, apple cider vinegar, flour, baking powder, baking soda, salt, ground nutmeg, maple syrup, vegetable oil, brown sugar, maple extract, vanilla extract, walnuts",13,soymilk apple cider vinegar flour baking powder baking soda salt ground nutmeg maple syrup vegetable oil brown sugar maple extract vanilla extract walnuts,snacks,18.65,8.58,3.69,4.85,0.46,5.62,5.69,2.62,0,1.31,3.92,3.19,1.08,0,3.15,2.12,10.32,2.01,5.39,2.7,5.78,0.81
5488,oatmeal raisin cookies   vegan,25,"ground flax seeds, water, margarine, brown sugar, granulated sugar, vanilla extract, all-purpose flour, oat bran, baking soda, baking powder, salt, cinnamon, nutmeg, rolled oats, raisins",15,ground flax seeds water margarine brown sugar granulated sugar vanilla extract purpose flour oat bran baking soda baking powder salt cinnamon nutmeg rolled oats raisins,snacks,7.84,4.54,4.74,4.18,2.65,7.38,1.78,2.67,0,1.28,1.62,2.02,0,0.56,4.84,1.33,8.81,0.9,6.22,4.17,3.89,0.42
7625,squash corn muffins vegan,35,"cornmeal, flour, baking powder, baking soda, zucchini, frozen corn, basil, molasses, water",9,cornmeal flour baking powder baking soda zucchini frozen corn basil molasses water,snacks,1,4.83,3.22,4,6.67,4.67,4.61,3.67,0,2.67,4,1.67,4.78,0,1.22,4.17,0.44,5.89,5.39,9.5,3.83,0.67
3355,ginger tomato chutney,28,"rice vinegar, golden brown sugar, fresh ginger, tomatoes with juice, cinnamon stick",5,rice vinegar golden brown sugar fresh ginger tomatoes juice cinnamon stick,snacks,0.91,10.62,2.41,3.48,1.22,6.68,1.73,3,0,9.51,2,3.6,4.6,0,1.6,2.13,0.03,2.64,2.6,3.44,4.67,0.05
4247,kale chips,45,"apple cider vinegar, salt, olive oil, kale",4,apple cider vinegar salt olive oil kale,snacks,40.25,1.5,10.5,3.25,10.08,3.5,6,5.25,0,5,8.25,3.75,21.25,0,36.58,3.76,44.68,8.77,3.78,16.87,1.54,0
6158,pumpkin cookies  vegan,25,"pumpkin puree, whole wheat flour, baking powder, cinnamon, baking soda, salt, soymilk, sugar, nutmeg, raisins",10,pumpkin puree whole wheat flour baking powder cinnamon baking soda salt soymilk sugar nutmeg raisins,snacks,1.66,5.21,2.31,3.24,3.31,2.84,2.96,2.3,0,1.56,1.8,2.3,1.2,0,0.5,1.66,13.38,2.12,2.09,2.92,3.53,0.82
7856,super vegan beer bread,65,"all-purpose flour, baking powder, sea salt, raw sugar, earth balance margarine, beer, sesame seeds, margarine",8,purpose flour baking powder sea salt raw sugar earth balance margarine beer sesame seeds margarine,snacks,11.75,5.88,2,3.17,4.96,3.17,0.75,1.75,0,1.33,0.92,1.17,0,1.04,7.33,0.67,16.5,0.17,1.92,1.74,2.26,0.75
6398,raw vegan marinara sauce,15,"tomatoes, fresh lemon juice, shoyu, yellow onions, garlic cloves, sun-dried tomato, sea salt",7,tomatoes fresh lemon juice shoyu yellow onions garlic cloves sun dried tomato sea salt,snacks,1,2.43,4,3.14,0.86,5.57,2.57,15.71,0,2.29,2.43,3.14,20.71,0,2.43,3.71,18.95,1.58,3.57,2.3,1.86,0
8671,vegan  strict vegetarian  pumpkin pie,130,"silken tofu, pumpkin, brown sugar, salt, pumpkin pie spice, cinnamon, dried ginger, ground cloves, allspice, nutmeg, vegan pie crusts",11,silken tofu pumpkin brown sugar salt pumpkin pie spice cinnamon dried ginger ground cloves allspice nutmeg vegan pie crusts,snacks,1.78,2.19,1,2.95,2.46,0.85,0.97,1,0,0.69,1.45,0.91,1,0,1,1.05,11.98,2.47,2.54,3.2,2.85,0.02
7562,spinach basil ,3,"green seedless grape, baby spinach, lime, pitted dates, fresh sweet basil leaves, ice",6,green seedless grape baby spinach lime pitted dates fresh sweet basil leaves ice,snacks,1.17,6,8,2.83,15.83,4.5,9,6.83,0,4.5,12.17,3.17,12.17,0,5.17,7.17,0.83,7,7.33,13,3.67,0
8775,vegan chocolate bran muffins,35,"all-bran cereal, water, ground flax seed, oil, brown sugar, flour, baking powder, baking soda, chocolate chips",9,bran cereal water ground flax seed oil brown sugar flour baking powder baking soda chocolate chips,snacks,0.56,5.22,1.78,2.78,0,2.78,0.56,1.56,0,1.11,0.78,1,0,0,0.33,0.56,0,0.11,1.67,1.5,2,0.67
6365,raw cashew hummus   bean free,195,"raw cashews, tahini, lemon juice, garlic cloves, salt, cumin, cayenne, olives, roasted red pepper, paprika, sun-dried tomatoes, fresh parsley",12,raw cashews tahini lemon juice garlic cloves salt cumin cayenne olives roasted red pepper paprika sun dried tomatoes fresh parsley,snacks,5.6,1.48,5.04,2.62,7.14,4.52,4.24,9.83,0,2.78,4.92,2.17,27.58,0,8.08,3.91,15.23,3.16,3.5,9.84,2.05,0
5404,no vinegar dill pickles,60510,"kosher salt, pickling spices, garlic, pickling cucumber, dill seed, water",6,kosher salt pickling spices garlic pickling cucumber dill seed water,snacks,0.33,1.83,2.17,2.5,0.5,3.67,1.83,15.17,0,1.33,0.67,2.17,7,0,0.17,2.5,21.94,1.01,1.67,1.68,1.51,0
8935,vegan mini carrot cake muffins,60,"baking powder, unsweetened applesauce, sugar, all-purpose flour, baking soda, cinnamon, nutmeg, salt, grapeseed oil, honey, carrot, water",12,baking powder unsweetened applesauce sugar purpose flour baking soda cinnamon nutmeg salt grapeseed oil honey carrot water,snacks,17.38,5.18,3.42,2.45,8.26,3.03,1.05,2.25,0,1.46,2.92,1.5,1.17,0,12.92,1.47,11.06,0.93,1.82,2.6,1.86,0.52
3739,healthy french fries,45,"yukon gold potatoes, olive oil, salt",3,yukon gold potatoes olive oil salt,snacks,52.33,2,9.33,2.33,1.11,3.33,1.67,4,0,3.67,2.67,2.33,6.67,0,42.78,3.33,59.22,3.02,3.67,20.14,1.68,0
9572,zesty zucchini pickles,210,"zucchini, onion, jalapenos, pickling salt, white vinegar, sugar, mustard seeds, celery seeds, dill seed, seeds, garlic powder, chipotle chile",12,zucchini onion jalapenos pickling salt white vinegar sugar mustard seeds celery seeds dill seed seeds garlic powder chipotle chile,snacks,1.06,2.97,2.67,2.31,0.33,3.42,1.69,9.03,0,1.61,2,1.75,5.42,0,0.56,2.48,14.59,1.48,2.7,1.94,1.48,0
5750,george IV s favorite guacamole,15,"avocados, tomatoes, yellow onion, cilantro, lime, zest of, lime juice, garlic cloves, jalapeno pepper, salt, tortilla chips",10,avocados tomatoes yellow onion cilantro lime zest lime juice garlic cloves jalapeno pepper salt tortilla chips,snacks,5.1,1.4,3,2.3,0.7,3.6,3,11.7,0,3,2,3.1,6.8,0,2.4,3.3,13.16,1.01,2.3,1.91,1.9,0
7078,simple mango chutney,60,"green mango, salt, scotch bonnet pepper, fresh ground black pepper, garlic cloves, culantro, lime, juice of",7,green mango salt scotch bonnet pepper fresh ground black pepper garlic cloves culantro lime juice,snacks,0.43,2.14,2.57,2.14,1.71,3.29,1.86,13.43,0,1.29,1.86,1.86,10.57,0,2.14,2.14,18.81,0.86,1.43,2.44,1.29,0
8926,vegan mayonnaise,10,"safflower oil, soymilk, maple syrup, sea salt, apple cider vinegar, dijon mustard",6,safflower oil soymilk maple syrup sea salt apple cider vinegar dijon mustard,snacks,20.36,10.36,2.67,1.94,1,2.33,10.89,1.06,0,1.22,1.5,1.75,2.17,0,20.11,2.37,28.42,3.46,3.4,1.39,4.64,0.42
8952,vegan old fashioned soft pumpkin cookies,35,"all-purpose flour, whole wheat flour, baking soda, baking powder, ground cinnamon, ground nutmeg, ground ginger, ground cloves, salt, granulated sugar, brown sugar, vegan margarine, ""libbys canned pumpkin"", vanilla extract",14,purpose flour whole wheat flour baking soda baking powder ground cinnamon ground nutmeg ground ginger ground cloves salt granulated sugar brown sugar vegan margarine libbys canned pumpkin vanilla extract,snacks,6.75,3.58,1.65,1.91,4.77,1.91,0.9,1.5,0,1.09,1.17,1.24,0.79,0.6,4.26,0.92,9.43,0.68,1.3,2.11,2.16,0.45
8747,vegan butter,10,"avocado, fresh lemon juice, salt, cayenne pepper",4,avocado fresh lemon juice salt cayenne pepper,snacks,12.5,0.75,4.5,1.75,0.25,3.75,4.5,5.25,0,5,4.25,4.75,22.75,0,5.75,4.75,32.91,1.26,6,2.78,2.51,0
7992,sweet potato spread,48,"sweet potatoes, carrot, onion, water, tahini, curry, ground cumin",7,sweet potatoes carrot onion water tahini curry ground cumin,snacks,0.29,2.71,4.57,1.71,21.71,3.57,2.43,5.57,0,3.14,3.43,3.86,7.14,0,1,3.86,0.86,1.57,2.86,1.43,1.57,0
7786,summertime juice,15,"cucumbers, carrots, sweet apple, lemon",4,cucumbers carrots sweet apple lemon,snacks,1,2.5,6.5,1.5,25.5,3.25,2.5,3.75,0,2.5,5.25,3.25,19.75,0,4,3.75,0.5,1.75,3,1.5,1,0
8925,vegan mayo,10,"soymilk, safflower oil, cider vinegar, dry mustard, agave nectar, hot sauce, sea salt, fresh ground black pepper",8,soymilk safflower oil cider vinegar dry mustard agave nectar hot sauce sea salt fresh ground black pepper,snacks,14.96,0.33,0.75,1.33,0.75,1.25,2.42,0.29,0,0.54,0.5,0.88,0.12,0,14.33,0.72,21.25,1.97,1.68,0.48,1.23,0.25
7042,silky apricot butter,60,"apricots, water, granulated sugar, lemon juice",4,apricots water granulated sugar lemon juice,snacks,0.75,6.75,3.75,1.25,6.75,3,1.75,2.75,0,1.5,2.25,2,22.25,0,3.5,3.5,0.25,1.25,4,1.88,0.75,0
4304,killer onion chutney,30,"vidalia onions, lemon juice, whole cumin seeds, mustard seeds, hot pepper sauce, red pepper flakes, cayenne pepper, light brown sugar, salt",9,vidalia onions lemon juice whole cumin seeds mustard seeds hot pepper sauce red pepper flakes cayenne pepper light brown sugar salt,snacks,1.41,2.96,2.22,1.19,0,2.44,0.7,1.7,0,0.93,1.33,0.89,10,0,1.41,1.19,18.66,1.08,2.93,1.14,0.97,0
1864,cinnamon oranges,5,"oranges, apple, cinnamon",3,oranges apple cinnamon,snacks,0.85,3.03,5.68,1.13,0.7,4.13,1.55,2.33,0,1.52,3.33,1.67,20.33,0,2,2.53,0.03,3.38,1.63,4.88,1.08,0.08
4095,irish potato candy,30,"mashed potatoes, vanilla, ""confectioners sugar"", ground cinnamon",4,mashed potatoes vanilla confectioners sugar ground cinnamon,snacks,0.14,6.78,2.76,1.1,0.02,2.1,1.41,2.5,0,2.64,1.75,1.5,5,0,0,2.65,0.02,1.79,1.72,4.04,1.31,0.06
2947,fig conserve,45,"figs, crushed pineapple, lemons, salt, pecans, sugar",6,figs crushed pineapple lemons salt pecans sugar,snacks,0.83,6.17,4.83,1,0.33,3,1.5,3,0,1.33,2.17,1.67,20.33,0,2.67,2.83,21.78,1.68,2.83,1.93,0.84,0
6474,refreshing cucumber lemonade,5,"english cucumbers, lemon juice, sugar, water",4,english cucumbers lemon juice sugar water,snacks,0.75,6,2.75,1,0.75,2.75,1.25,2.25,0,1.25,2.5,2,23.5,0,2.25,2.5,0.25,1.25,4,1.38,0.75,0
4764,mango banana juice,10,"mango, bananas, ice, water",4,mango bananas ice water,snacks,0.5,3.25,3.75,0.75,3.25,2,1.75,6.25,0,2,4.75,1.75,14,0,4.25,3.5,0,0.75,3.25,2.75,0.75,0
3135,frothy melon juice,5,"cantaloupe, oranges, ginger, cucumbers",4,cantaloupe oranges ginger cucumbers,snacks,0.25,1,2.25,0.75,1.25,3,1.25,1.5,0,1.25,2.25,1.5,16,0,0.75,2,0,1.5,1.5,0.5,0.5,0
4445,lemon pepper nuts,10,"unsalted nuts, sugar, lemon pepper",3,unsalted nuts sugar lemon pepper,snacks,0.67,7,2.33,0.67,0,1.67,0.67,1.33,0,0.67,1.33,0.67,19.33,0,2.33,1.33,43.55,0.68,1.67,1.2,0.35,0
3364,gingered watermelon juice,10,"watermelon, fresh ginger",2,watermelon fresh ginger,snacks,0.5,1.5,0.5,0.5,2,1.5,1,2.5,0,1,0.5,1.5,4,0,0.5,1.5,0,0.5,1.5,0.5,0.5,0
7686,strawberry agua fresca,5,"water, sugar, strawberries, fresh lime juice",4,water sugar strawberries fresh lime juice,snacks,0.5,5.75,2.25,0.5,0,0.5,0.75,0.75,0,0.75,2.5,0.75,13.75,0,0.75,1,0,0.5,1,0.88,0.25,0
